runs_to_be_scored,balls_remaining,wickets_remaining,label,match_winner
11.0,11.0,4.0,1,1.0
7.0,10.0,4.0,1,1.0
7.0,9.0,4.0,1,1.0
6.0,8.0,4.0,1,1.0
5.0,7.0,4.0,1,1.0
4.0,6.0,4.0,1,1.0
3.0,5.0,4.0,1,1.0
1.0,4.0,4.0,1,1.0
0.0,3.0,4.0,1,1.0
117.0,119.0,10.0,0,0.0
117.0,118.0,10.0,0,0.0
116.0,117.0,10.0,0,0.0
115.0,116.0,10.0,0,0.0
115.0,115.0,10.0,0,0.0
114.0,114.0,10.0,0,0.0
113.0,113.0,10.0,0,0.0
112.0,112.0,10.0,0,0.0
112.0,111.0,10.0,0,0.0
112.0,110.0,10.0,0,0.0
111.0,110.0,10.0,0,0.0
111.0,109.0,9.0,0,0.0
111.0,108.0,9.0,0,0.0
107.0,107.0,9.0,0,0.0
106.0,106.0,9.0,0,0.0
106.0,105.0,9.0,0,0.0
106.0,104.0,9.0,0,0.0
105.0,103.0,9.0,0,0.0
105.0,102.0,9.0,0,0.0
99.0,101.0,9.0,0,0.0
99.0,100.0,9.0,0,0.0
99.0,99.0,9.0,0,0.0
97.0,98.0,9.0,0,0.0
93.0,97.0,9.0,0,0.0
92.0,96.0,9.0,0,0.0
92.0,95.0,9.0,0,0.0
92.0,94.0,9.0,0,0.0
91.0,93.0,9.0,0,0.0
91.0,92.0,9.0,0,0.0
91.0,91.0,9.0,0,0.0
91.0,90.0,9.0,0,0.0
89.0,89.0,9.0,0,0.0
89.0,88.0,9.0,0,0.0
88.0,87.0,9.0,0,0.0
88.0,86.0,9.0,0,0.0
88.0,85.0,9.0,0,0.0
88.0,84.0,9.0,0,0.0
87.0,83.0,9.0,0,0.0
86.0,82.0,9.0,0,0.0
86.0,81.0,9.0,0,0.0
85.0,80.0,9.0,0,0.0
85.0,79.0,8.0,0,0.0
85.0,78.0,8.0,0,0.0
84.0,77.0,8.0,0,0.0
84.0,76.0,8.0,1,0.0
83.0,76.0,8.0,1,0.0
83.0,75.0,8.0,1,0.0
83.0,74.0,8.0,1,0.0
82.0,73.0,8.0,1,0.0
81.0,72.0,8.0,1,0.0
81.0,71.0,8.0,1,0.0
81.0,70.0,8.0,1,0.0
80.0,69.0,8.0,1,0.0
80.0,68.0,8.0,1,0.0
79.0,67.0,8.0,1,0.0
79.0,66.0,8.0,1,0.0
78.0,65.0,8.0,1,0.0
78.0,64.0,8.0,1,0.0
77.0,63.0,8.0,1,0.0
76.0,62.0,8.0,1,0.0
75.0,61.0,8.0,1,0.0
75.0,60.0,8.0,1,0.0
75.0,59.0,8.0,1,0.0
74.0,58.0,8.0,1,0.0
74.0,57.0,8.0,1,0.0
74.0,56.0,8.0,1,0.0
73.0,55.0,8.0,1,0.0
72.0,54.0,8.0,1,0.0
72.0,53.0,7.0,1,0.0
71.0,52.0,7.0,1,0.0
71.0,51.0,7.0,1,0.0
71.0,50.0,7.0,1,0.0
71.0,49.0,7.0,1,0.0
70.0,48.0,7.0,1,0.0
69.0,47.0,7.0,1,0.0
69.0,46.0,7.0,1,0.0
68.0,45.0,7.0,1,0.0
68.0,44.0,6.0,1,0.0
68.0,43.0,6.0,1,0.0
68.0,42.0,6.0,1,0.0
67.0,41.0,6.0,1,0.0
66.0,40.0,6.0,1,0.0
65.0,39.0,6.0,1,0.0
65.0,38.0,6.0,1,0.0
64.0,37.0,6.0,1,0.0
63.0,36.0,6.0,1,0.0
62.0,35.0,6.0,1,0.0
62.0,34.0,6.0,1,0.0
62.0,33.0,6.0,1,0.0
60.0,32.0,6.0,1,0.0
59.0,31.0,6.0,1,0.0
58.0,30.0,6.0,1,0.0
58.0,29.0,5.0,1,0.0
57.0,28.0,5.0,1,0.0
57.0,27.0,4.0,1,0.0
57.0,26.0,4.0,1,0.0
57.0,25.0,4.0,1,0.0
56.0,24.0,4.0,1,0.0
52.0,23.0,4.0,1,0.0
52.0,22.0,4.0,1,0.0
51.0,21.0,4.0,1,0.0
50.0,20.0,4.0,1,0.0
50.0,19.0,3.0,1,0.0
49.0,19.0,3.0,1,0.0
48.0,18.0,3.0,1,0.0
47.0,17.0,3.0,1,0.0
43.0,16.0,3.0,1,0.0
43.0,15.0,3.0,1,0.0
43.0,14.0,3.0,1,0.0
41.0,13.0,3.0,1,0.0
40.0,12.0,3.0,1,0.0
38.0,11.0,3.0,1,0.0
36.0,10.0,3.0,1,0.0
36.0,9.0,3.0,1,0.0
34.0,8.0,3.0,1,0.0
34.0,7.0,2.0,1,0.0
32.0,6.0,2.0,1,0.0
30.0,5.0,2.0,1,0.0
30.0,4.0,2.0,1,0.0
26.0,3.0,2.0,1,0.0
26.0,2.0,2.0,1,0.0
25.0,1.0,2.0,1,0.0
25.0,0.0,2.0,1,0.0
171.0,119.0,10.0,0,0.0
171.0,118.0,10.0,0,0.0
167.0,117.0,10.0,0,0.0
167.0,116.0,10.0,0,0.0
167.0,115.0,10.0,0,0.0
167.0,114.0,10.0,0,0.0
167.0,113.0,10.0,0,0.0
163.0,112.0,10.0,0,0.0
161.0,111.0,10.0,0,0.0
160.0,110.0,10.0,0,0.0
160.0,109.0,10.0,0,0.0
159.0,108.0,10.0,0,0.0
158.0,107.0,10.0,0,0.0
158.0,106.0,10.0,0,0.0
156.0,105.0,10.0,0,0.0
156.0,104.0,10.0,0,0.0
156.0,103.0,10.0,0,0.0
155.0,102.0,10.0,0,0.0
155.0,101.0,10.0,0,0.0
151.0,100.0,10.0,0,0.0
150.0,99.0,10.0,0,0.0
150.0,98.0,10.0,0,0.0
149.0,97.0,10.0,0,0.0
148.0,96.0,10.0,0,0.0
142.0,95.0,10.0,0,0.0
136.0,94.0,10.0,0,0.0
132.0,93.0,10.0,0,0.0
131.0,92.0,10.0,0,0.0
130.0,92.0,10.0,0,0.0
126.0,91.0,10.0,0,0.0
126.0,90.0,10.0,0,0.0
125.0,89.0,10.0,0,0.0
124.0,88.0,10.0,0,0.0
120.0,87.0,10.0,0,0.0
114.0,86.0,10.0,0,0.0
108.0,85.0,10.0,0,0.0
107.0,85.0,10.0,0,0.0
107.0,84.0,10.0,0,0.0
107.0,83.0,10.0,0,0.0
106.0,82.0,10.0,0,0.0
105.0,81.0,10.0,0,0.0
103.0,80.0,10.0,0,0.0
103.0,79.0,9.0,0,0.0
102.0,78.0,9.0,0,0.0
101.0,77.0,9.0,0,0.0
100.0,76.0,9.0,0,0.0
99.0,75.0,9.0,0,0.0
98.0,74.0,9.0,0,0.0
97.0,73.0,9.0,0,0.0
97.0,72.0,9.0,0,0.0
97.0,71.0,9.0,0,0.0
96.0,70.0,9.0,0,0.0
95.0,69.0,9.0,0,0.0
95.0,68.0,9.0,0,0.0
95.0,67.0,9.0,0,0.0
94.0,67.0,9.0,0,0.0
93.0,66.0,9.0,0,0.0
92.0,66.0,9.0,0,0.0
91.0,65.0,9.0,1,0.0
90.0,64.0,9.0,1,0.0
90.0,63.0,9.0,1,0.0
89.0,62.0,9.0,1,0.0
87.0,61.0,9.0,1,0.0
86.0,60.0,9.0,1,0.0
86.0,59.0,9.0,1,0.0
86.0,58.0,9.0,1,0.0
82.0,57.0,9.0,1,0.0
81.0,56.0,9.0,1,0.0
80.0,55.0,9.0,1,0.0
80.0,54.0,8.0,1,0.0
79.0,53.0,8.0,1,0.0
77.0,52.0,8.0,1,0.0
77.0,51.0,8.0,1,0.0
76.0,51.0,8.0,1,0.0
75.0,50.0,8.0,1,0.0
74.0,49.0,8.0,1,0.0
73.0,48.0,8.0,1,0.0
73.0,47.0,8.0,1,0.0
73.0,46.0,8.0,1,0.0
72.0,46.0,8.0,1,0.0
72.0,45.0,8.0,1,0.0
68.0,44.0,8.0,1,0.0
67.0,43.0,8.0,1,0.0
66.0,42.0,8.0,1,0.0
64.0,41.0,8.0,1,0.0
63.0,40.0,8.0,1,0.0
57.0,39.0,8.0,1,0.0
56.0,38.0,8.0,1,0.0
55.0,37.0,8.0,1,0.0
55.0,36.0,8.0,1,0.0
55.0,35.0,7.0,1,0.0
54.0,34.0,7.0,1,0.0
54.0,33.0,7.0,1,0.0
53.0,32.0,7.0,1,0.0
52.0,31.0,7.0,1,0.0
52.0,30.0,7.0,1,0.0
52.0,29.0,6.0,1,0.0
51.0,28.0,6.0,1,0.0
50.0,27.0,6.0,1,0.0
48.0,26.0,6.0,1,0.0
47.0,25.0,6.0,1,0.0
46.0,24.0,6.0,1,0.0
45.0,23.0,6.0,1,0.0
44.0,22.0,6.0,1,0.0
43.0,21.0,6.0,1,0.0
42.0,20.0,6.0,1,0.0
41.0,19.0,6.0,1,0.0
40.0,18.0,6.0,1,0.0
39.0,17.0,6.0,1,0.0
35.0,16.0,6.0,1,0.0
34.0,15.0,6.0,1,0.0
34.0,14.0,6.0,1,0.0
34.0,13.0,5.0,1,0.0
33.0,12.0,5.0,1,0.0
33.0,11.0,4.0,1,0.0
32.0,10.0,4.0,1,0.0
31.0,9.0,4.0,1,0.0
27.0,8.0,4.0,1,0.0
26.0,7.0,4.0,1,0.0
26.0,6.0,4.0,1,0.0
24.0,5.0,4.0,1,0.0
20.0,4.0,4.0,1,0.0
18.0,3.0,4.0,1,0.0
17.0,2.0,4.0,1,0.0
14.0,1.0,4.0,1,0.0
13.0,0.0,4.0,1,0.0
164.0,119.0,10.0,0,1.0
164.0,118.0,10.0,0,1.0
163.0,117.0,10.0,0,1.0
162.0,116.0,10.0,0,1.0
162.0,115.0,10.0,0,1.0
158.0,114.0,10.0,0,1.0
157.0,113.0,10.0,0,1.0
153.0,112.0,10.0,0,1.0
153.0,111.0,10.0,0,1.0
149.0,110.0,10.0,0,1.0
148.0,109.0,10.0,0,1.0
147.0,108.0,10.0,0,1.0
143.0,107.0,10.0,0,1.0
142.0,106.0,10.0,0,1.0
141.0,105.0,10.0,0,1.0
140.0,104.0,10.0,0,1.0
136.0,103.0,10.0,0,1.0
136.0,102.0,10.0,0,1.0
130.0,101.0,10.0,0,1.0
130.0,100.0,10.0,0,1.0
130.0,99.0,9.0,0,1.0
130.0,98.0,9.0,0,1.0
126.0,97.0,9.0,0,1.0
125.0,96.0,9.0,0,1.0
125.0,95.0,9.0,0,1.0
124.0,94.0,9.0,0,1.0
123.0,93.0,9.0,0,1.0
122.0,92.0,9.0,0,1.0
121.0,91.0,9.0,0,1.0
120.0,90.0,9.0,0,1.0
119.0,89.0,9.0,0,1.0
115.0,88.0,9.0,0,1.0
111.0,87.0,9.0,0,1.0
111.0,86.0,9.0,0,1.0
107.0,85.0,9.0,0,1.0
106.0,84.0,9.0,0,1.0
106.0,83.0,9.0,0,1.0
105.0,82.0,9.0,0,1.0
105.0,81.0,9.0,0,1.0
104.0,80.0,9.0,0,1.0
103.0,79.0,9.0,0,1.0
103.0,78.0,9.0,0,1.0
101.0,77.0,9.0,0,1.0
100.0,76.0,9.0,0,1.0
96.0,75.0,9.0,0,1.0
94.0,74.0,9.0,0,1.0
94.0,73.0,9.0,0,1.0
94.0,72.0,9.0,0,1.0
93.0,71.0,9.0,0,1.0
93.0,70.0,9.0,0,1.0
92.0,69.0,9.0,0,1.0
91.0,68.0,9.0,0,1.0
89.0,67.0,9.0,1,1.0
89.0,66.0,9.0,1,1.0
83.0,65.0,9.0,1,1.0
82.0,64.0,9.0,1,1.0
82.0,63.0,9.0,1,1.0
78.0,62.0,9.0,1,1.0
77.0,61.0,9.0,1,1.0
73.0,60.0,9.0,1,1.0
72.0,59.0,9.0,1,1.0
72.0,58.0,9.0,1,1.0
67.0,58.0,9.0,1,1.0
65.0,57.0,9.0,1,1.0
64.0,57.0,9.0,1,1.0
63.0,56.0,9.0,1,1.0
63.0,55.0,9.0,1,1.0
62.0,54.0,9.0,1,1.0
62.0,53.0,8.0,1,1.0
61.0,52.0,8.0,1,1.0
60.0,52.0,8.0,1,1.0
58.0,51.0,8.0,1,1.0
52.0,50.0,8.0,1,1.0
52.0,49.0,8.0,1,1.0
52.0,48.0,8.0,1,1.0
48.0,47.0,8.0,1,1.0
47.0,46.0,8.0,1,1.0
46.0,45.0,8.0,1,1.0
40.0,44.0,8.0,1,1.0
39.0,43.0,8.0,1,1.0
38.0,42.0,8.0,1,1.0
32.0,41.0,8.0,1,1.0
32.0,40.0,8.0,1,1.0
32.0,39.0,8.0,1,1.0
32.0,38.0,8.0,1,1.0
31.0,38.0,8.0,1,1.0
27.0,37.0,8.0,1,1.0
23.0,36.0,8.0,1,1.0
22.0,35.0,8.0,1,1.0
22.0,34.0,7.0,1,1.0
22.0,33.0,6.0,1,1.0
21.0,32.0,6.0,1,1.0
21.0,31.0,6.0,1,1.0
20.0,30.0,6.0,1,1.0
19.0,29.0,6.0,1,1.0
19.0,28.0,6.0,1,1.0
18.0,27.0,6.0,1,1.0
18.0,26.0,6.0,1,1.0
18.0,25.0,6.0,1,1.0
18.0,24.0,6.0,1,1.0
14.0,23.0,6.0,1,1.0
13.0,23.0,6.0,1,1.0
13.0,22.0,6.0,1,1.0
13.0,21.0,5.0,1,1.0
13.0,20.0,4.0,1,1.0
12.0,19.0,4.0,1,1.0
12.0,18.0,4.0,1,1.0
10.0,17.0,4.0,1,1.0
6.0,16.0,4.0,1,1.0
0.0,15.0,4.0,1,1.0
154.0,119.0,10.0,0,1.0
153.0,119.0,10.0,0,1.0
149.0,118.0,10.0,0,1.0
145.0,117.0,10.0,0,1.0
141.0,116.0,10.0,0,1.0
137.0,115.0,10.0,0,1.0
133.0,114.0,10.0,0,1.0
132.0,114.0,10.0,0,1.0
132.0,113.0,10.0,0,1.0
132.0,112.0,9.0,0,1.0
132.0,111.0,9.0,0,1.0
132.0,110.0,9.0,0,1.0
131.0,109.0,9.0,0,1.0
130.0,108.0,9.0,0,1.0
126.0,107.0,9.0,0,1.0
122.0,106.0,9.0,0,1.0
116.0,105.0,9.0,0,1.0
115.0,104.0,9.0,0,1.0
115.0,103.0,9.0,0,1.0
114.0,103.0,9.0,0,1.0
113.0,102.0,9.0,0,1.0
113.0,101.0,9.0,0,1.0
113.0,100.0,9.0,0,1.0
112.0,99.0,9.0,0,1.0
110.0,98.0,9.0,0,1.0
105.0,98.0,9.0,0,1.0
99.0,97.0,9.0,0,1.0
98.0,96.0,9.0,0,1.0
98.0,95.0,9.0,0,1.0
97.0,94.0,9.0,0,1.0
97.0,93.0,9.0,0,1.0
96.0,92.0,9.0,0,1.0
96.0,91.0,9.0,0,1.0
95.0,90.0,9.0,0,1.0
95.0,89.0,9.0,0,1.0
90.0,89.0,9.0,0,1.0
84.0,88.0,9.0,0,1.0
78.0,87.0,9.0,0,1.0
72.0,86.0,9.0,1,1.0
71.0,85.0,9.0,1,1.0
70.0,84.0,9.0,1,1.0
70.0,83.0,9.0,1,1.0
70.0,82.0,9.0,1,1.0
69.0,81.0,9.0,1,1.0
69.0,80.0,9.0,1,1.0
68.0,79.0,9.0,1,1.0
67.0,78.0,9.0,1,1.0
65.0,77.0,9.0,1,1.0
65.0,76.0,9.0,1,1.0
64.0,75.0,9.0,1,1.0
63.0,74.0,9.0,1,1.0
63.0,73.0,9.0,1,1.0
63.0,72.0,8.0,1,1.0
62.0,71.0,8.0,1,1.0
62.0,70.0,8.0,1,1.0
61.0,69.0,8.0,1,1.0
57.0,68.0,8.0,1,1.0
56.0,67.0,8.0,1,1.0
56.0,66.0,8.0,1,1.0
54.0,65.0,8.0,1,1.0
53.0,64.0,8.0,1,1.0
53.0,63.0,8.0,1,1.0
52.0,62.0,8.0,1,1.0
52.0,61.0,8.0,1,1.0
52.0,60.0,7.0,1,1.0
50.0,59.0,7.0,1,1.0
46.0,58.0,7.0,1,1.0
42.0,57.0,7.0,1,1.0
41.0,56.0,7.0,1,1.0
40.0,55.0,7.0,1,1.0
39.0,54.0,7.0,1,1.0
37.0,53.0,7.0,1,1.0
36.0,52.0,7.0,1,1.0
36.0,51.0,7.0,1,1.0
35.0,50.0,7.0,1,1.0
35.0,49.0,7.0,1,1.0
34.0,48.0,7.0,1,1.0
33.0,47.0,7.0,1,1.0
29.0,46.0,7.0,1,1.0
25.0,45.0,7.0,1,1.0
25.0,44.0,7.0,1,1.0
24.0,43.0,7.0,1,1.0
23.0,42.0,7.0,1,1.0
23.0,41.0,7.0,1,1.0
23.0,40.0,7.0,1,1.0
17.0,39.0,7.0,1,1.0
17.0,38.0,6.0,1,1.0
17.0,37.0,6.0,1,1.0
17.0,36.0,6.0,1,1.0
16.0,35.0,6.0,1,1.0
16.0,34.0,6.0,1,1.0
14.0,33.0,6.0,1,1.0
13.0,32.0,6.0,1,1.0
12.0,31.0,6.0,1,1.0
8.0,30.0,6.0,1,1.0
8.0,29.0,6.0,1,1.0
7.0,28.0,6.0,1,1.0
7.0,27.0,6.0,1,1.0
7.0,26.0,6.0,1,1.0
7.0,25.0,6.0,1,1.0
6.0,24.0,6.0,1,1.0
5.0,23.0,6.0,1,1.0
5.0,22.0,6.0,1,1.0
5.0,21.0,6.0,1,1.0
4.0,21.0,6.0,1,1.0
4.0,20.0,6.0,1,1.0
3.0,19.0,6.0,1,1.0
2.0,18.0,6.0,1,1.0
1.0,17.0,6.0,1,1.0
1.0,16.0,6.0,1,1.0
1.0,15.0,6.0,1,1.0
0.0,14.0,6.0,1,1.0
147.0,119.0,10.0,0,1.0
147.0,118.0,10.0,0,1.0
146.0,117.0,10.0,0,1.0
142.0,116.0,10.0,0,1.0
138.0,115.0,10.0,0,1.0
138.0,114.0,10.0,0,1.0
134.0,113.0,10.0,0,1.0
130.0,112.0,10.0,0,1.0
130.0,111.0,10.0,0,1.0
130.0,110.0,9.0,0,1.0
130.0,109.0,9.0,0,1.0
130.0,108.0,9.0,0,1.0
128.0,107.0,9.0,0,1.0
127.0,106.0,9.0,0,1.0
127.0,105.0,9.0,0,1.0
125.0,104.0,9.0,0,1.0
125.0,103.0,8.0,0,1.0
123.0,102.0,8.0,0,1.0
119.0,101.0,8.0,0,1.0
119.0,100.0,8.0,0,1.0
115.0,99.0,8.0,0,1.0
111.0,98.0,8.0,0,1.0
109.0,98.0,8.0,0,1.0
109.0,97.0,8.0,0,1.0
108.0,96.0,8.0,0,1.0
104.0,95.0,8.0,0,1.0
104.0,94.0,8.0,0,1.0
104.0,93.0,8.0,0,1.0
100.0,92.0,8.0,0,1.0
98.0,91.0,8.0,0,1.0
98.0,90.0,8.0,0,1.0
94.0,89.0,8.0,0,1.0
94.0,88.0,8.0,0,1.0
93.0,87.0,8.0,0,1.0
89.0,86.0,8.0,0,1.0
88.0,85.0,8.0,0,1.0
88.0,84.0,8.0,0,1.0
87.0,83.0,8.0,0,1.0
86.0,82.0,8.0,0,1.0
86.0,81.0,8.0,0,1.0
86.0,80.0,8.0,0,1.0
85.0,79.0,8.0,0,1.0
84.0,78.0,8.0,0,1.0
82.0,77.0,8.0,1,1.0
81.0,76.0,8.0,1,1.0
81.0,75.0,8.0,1,1.0
80.0,74.0,8.0,1,1.0
80.0,73.0,8.0,1,1.0
79.0,72.0,8.0,1,1.0
77.0,71.0,8.0,1,1.0
73.0,70.0,8.0,1,1.0
73.0,69.0,8.0,1,1.0
72.0,68.0,8.0,1,1.0
72.0,67.0,8.0,1,1.0
68.0,66.0,8.0,1,1.0
67.0,65.0,8.0,1,1.0
67.0,64.0,8.0,1,1.0
67.0,63.0,8.0,1,1.0
66.0,62.0,8.0,1,1.0
65.0,61.0,8.0,1,1.0
65.0,60.0,8.0,1,1.0
65.0,59.0,8.0,1,1.0
65.0,58.0,8.0,1,1.0
65.0,57.0,8.0,1,1.0
64.0,56.0,8.0,1,1.0
60.0,55.0,8.0,1,1.0
59.0,54.0,8.0,1,1.0
58.0,53.0,8.0,1,1.0
57.0,52.0,8.0,1,1.0
56.0,51.0,8.0,1,1.0
55.0,50.0,8.0,1,1.0
55.0,49.0,8.0,1,1.0
55.0,48.0,8.0,1,1.0
53.0,47.0,8.0,1,1.0
53.0,46.0,8.0,1,1.0
53.0,45.0,7.0,1,1.0
53.0,44.0,7.0,1,1.0
52.0,43.0,7.0,1,1.0
51.0,42.0,7.0,1,1.0
51.0,41.0,7.0,1,1.0
50.0,40.0,7.0,1,1.0
49.0,39.0,7.0,1,1.0
48.0,38.0,7.0,1,1.0
47.0,37.0,7.0,1,1.0
47.0,36.0,7.0,1,1.0
46.0,35.0,7.0,1,1.0
42.0,34.0,7.0,1,1.0
40.0,33.0,7.0,1,1.0
38.0,32.0,7.0,1,1.0
37.0,31.0,7.0,1,1.0
37.0,30.0,7.0,1,1.0
37.0,29.0,6.0,1,1.0
35.0,28.0,6.0,1,1.0
35.0,27.0,6.0,1,1.0
35.0,26.0,6.0,1,1.0
35.0,25.0,6.0,1,1.0
35.0,24.0,6.0,1,1.0
35.0,23.0,6.0,1,1.0
34.0,22.0,6.0,1,1.0
28.0,21.0,6.0,1,1.0
27.0,20.0,6.0,1,1.0
21.0,19.0,6.0,1,1.0
20.0,18.0,6.0,1,1.0
19.0,17.0,6.0,1,1.0
19.0,16.0,6.0,1,1.0
18.0,15.0,6.0,1,1.0
18.0,14.0,6.0,1,1.0
12.0,13.0,6.0,1,1.0
12.0,12.0,6.0,1,1.0
5.0,12.0,6.0,1,1.0
4.0,11.0,6.0,1,1.0
3.0,10.0,6.0,1,1.0
2.0,9.0,6.0,1,1.0
2.0,8.0,6.0,1,1.0
-2.0,7.0,6.0,1,1.0
144.0,119.0,10.0,0,0.0
144.0,118.0,10.0,0,0.0
144.0,117.0,10.0,0,0.0
143.0,116.0,10.0,0,0.0
143.0,115.0,10.0,0,0.0
143.0,114.0,10.0,0,0.0
143.0,113.0,10.0,0,0.0
143.0,112.0,10.0,0,0.0
143.0,111.0,10.0,0,0.0
142.0,110.0,10.0,0,0.0
141.0,109.0,10.0,0,0.0
139.0,108.0,10.0,0,0.0
138.0,108.0,10.0,0,0.0
137.0,107.0,10.0,0,0.0
133.0,106.0,10.0,0,0.0
133.0,105.0,10.0,0,0.0
133.0,104.0,10.0,0,0.0
129.0,103.0,10.0,0,0.0
128.0,102.0,10.0,0,0.0
128.0,101.0,10.0,0,0.0
124.0,100.0,10.0,0,0.0
124.0,99.0,9.0,0,0.0
124.0,98.0,9.0,0,0.0
124.0,97.0,9.0,0,0.0
123.0,96.0,9.0,0,0.0
117.0,95.0,9.0,0,0.0
117.0,94.0,9.0,0,0.0
117.0,93.0,9.0,0,0.0
117.0,92.0,9.0,0,0.0
111.0,91.0,9.0,0,0.0
111.0,90.0,9.0,0,0.0
111.0,89.0,9.0,0,0.0
110.0,88.0,9.0,0,0.0
110.0,87.0,9.0,0,0.0
109.0,86.0,9.0,0,0.0
108.0,85.0,9.0,0,0.0
108.0,84.0,9.0,0,0.0
108.0,83.0,8.0,0,0.0
107.0,82.0,8.0,0,0.0
106.0,81.0,8.0,0,0.0
106.0,80.0,8.0,0,0.0
105.0,79.0,8.0,0,0.0
102.0,78.0,8.0,0,0.0
102.0,77.0,8.0,0,0.0
96.0,76.0,8.0,0,0.0
95.0,75.0,8.0,0,0.0
95.0,74.0,8.0,0,0.0
94.0,73.0,8.0,0,0.0
91.0,72.0,8.0,0,0.0
87.0,71.0,8.0,1,0.0
87.0,70.0,8.0,1,0.0
87.0,69.0,7.0,1,0.0
87.0,68.0,7.0,1,0.0
86.0,67.0,7.0,1,0.0
85.0,66.0,7.0,1,0.0
84.0,65.0,7.0,1,0.0
80.0,64.0,7.0,1,0.0
76.0,63.0,7.0,1,0.0
75.0,62.0,7.0,1,0.0
75.0,61.0,7.0,1,0.0
75.0,60.0,7.0,1,0.0
73.0,59.0,7.0,1,0.0
72.0,58.0,7.0,1,0.0
70.0,57.0,7.0,1,0.0
69.0,56.0,7.0,1,0.0
68.0,55.0,7.0,1,0.0
66.0,54.0,7.0,1,0.0
66.0,53.0,7.0,1,0.0
66.0,52.0,7.0,1,0.0
65.0,51.0,7.0,1,0.0
65.0,50.0,6.0,1,0.0
65.0,49.0,6.0,1,0.0
65.0,48.0,6.0,1,0.0
64.0,47.0,6.0,1,0.0
63.0,46.0,6.0,1,0.0
59.0,45.0,6.0,1,0.0
53.0,44.0,6.0,1,0.0
53.0,43.0,6.0,1,0.0
53.0,42.0,6.0,1,0.0
53.0,41.0,6.0,1,0.0
49.0,40.0,6.0,1,0.0
48.0,39.0,6.0,1,0.0
47.0,38.0,6.0,1,0.0
46.0,37.0,6.0,1,0.0
45.0,36.0,6.0,1,0.0
45.0,35.0,6.0,1,0.0
45.0,34.0,5.0,1,0.0
45.0,33.0,4.0,1,0.0
43.0,32.0,4.0,1,0.0
42.0,31.0,4.0,1,0.0
41.0,30.0,4.0,1,0.0
37.0,29.0,4.0,1,0.0
37.0,28.0,4.0,1,0.0
37.0,27.0,4.0,1,0.0
37.0,26.0,4.0,1,0.0
37.0,25.0,3.0,1,0.0
36.0,24.0,3.0,1,0.0
35.0,23.0,3.0,1,0.0
35.0,22.0,3.0,1,0.0
34.0,21.0,3.0,1,0.0
34.0,20.0,2.0,1,0.0
33.0,19.0,2.0,1,0.0
31.0,18.0,2.0,1,0.0
30.0,17.0,2.0,1,0.0
30.0,16.0,2.0,1,0.0
29.0,15.0,2.0,1,0.0
29.0,14.0,2.0,1,0.0
28.0,13.0,2.0,1,0.0
27.0,12.0,2.0,1,0.0
23.0,11.0,2.0,1,0.0
23.0,10.0,2.0,1,0.0
22.0,9.0,2.0,1,0.0
16.0,8.0,2.0,1,0.0
15.0,7.0,2.0,1,0.0
15.0,6.0,1.0,1,0.0
14.0,5.0,1.0,1,0.0
14.0,4.0,1.0,1,0.0
14.0,3.0,1.0,1,0.0
12.0,2.0,1.0,1,0.0
8.0,1.0,1.0,1,0.0
7.0,0.0,1.0,1,0.0
162.0,119.0,10.0,0,0.0
161.0,119.0,10.0,0,0.0
160.0,119.0,10.0,0,0.0
159.0,118.0,10.0,0,0.0
159.0,117.0,10.0,0,0.0
158.0,116.0,10.0,0,0.0
158.0,115.0,10.0,0,0.0
157.0,114.0,10.0,0,0.0
157.0,113.0,10.0,0,0.0
156.0,113.0,10.0,0,0.0
155.0,112.0,10.0,0,0.0
155.0,111.0,10.0,0,0.0
154.0,110.0,10.0,0,0.0
150.0,109.0,10.0,0,0.0
146.0,108.0,10.0,0,0.0
146.0,107.0,10.0,0,0.0
142.0,106.0,10.0,0,0.0
141.0,105.0,10.0,0,0.0
139.0,104.0,10.0,0,0.0
137.0,103.0,10.0,0,0.0
131.0,102.0,10.0,0,0.0
127.0,101.0,10.0,0,0.0
125.0,100.0,10.0,0,0.0
124.0,99.0,10.0,0,0.0
123.0,98.0,10.0,0,0.0
122.0,97.0,10.0,0,0.0
122.0,96.0,10.0,0,0.0
121.0,95.0,10.0,0,0.0
121.0,94.0,10.0,0,0.0
115.0,93.0,10.0,0,0.0
113.0,92.0,10.0,0,0.0
112.0,91.0,10.0,0,0.0
106.0,90.0,10.0,0,0.0
106.0,89.0,10.0,0,0.0
106.0,88.0,10.0,0,0.0
102.0,87.0,10.0,0,0.0
101.0,86.0,10.0,0,0.0
101.0,85.0,9.0,0,0.0
100.0,84.0,9.0,0,0.0
99.0,83.0,9.0,0,0.0
98.0,83.0,9.0,0,0.0
98.0,82.0,9.0,0,0.0
97.0,81.0,9.0,0,0.0
96.0,80.0,9.0,0,0.0
96.0,79.0,9.0,0,0.0
95.0,78.0,9.0,0,0.0
93.0,77.0,9.0,0,0.0
92.0,76.0,9.0,0,0.0
91.0,75.0,9.0,0,0.0
91.0,74.0,9.0,0,0.0
91.0,73.0,9.0,0,0.0
91.0,72.0,9.0,0,0.0
90.0,72.0,9.0,0,0.0
89.0,71.0,9.0,0,0.0
89.0,70.0,9.0,0,0.0
88.0,69.0,9.0,1,0.0
87.0,68.0,9.0,1,0.0
86.0,67.0,9.0,1,0.0
85.0,66.0,9.0,1,0.0
