,season,match_id,runs_to_be_scored,balls_remaining,wickets_remaining,match_winner
54578,2011,501253,70.0,29.0,6.0,1.0
54579,2011,501253,69.0,28.0,6.0,1.0
54580,2011,501253,69.0,27.0,6.0,1.0
54581,2011,501253,63.0,26.0,6.0,1.0
54582,2011,501253,62.0,25.0,6.0,1.0
54583,2011,501253,60.0,24.0,6.0,1.0
54584,2011,501253,59.0,23.0,6.0,1.0
54585,2011,501253,57.0,22.0,6.0,1.0
54586,2011,501253,55.0,21.0,6.0,1.0
54587,2011,501253,54.0,20.0,6.0,1.0
54588,2011,501253,54.0,19.0,6.0,1.0
54589,2011,501253,50.0,18.0,6.0,1.0
54590,2011,501253,50.0,17.0,5.0,1.0
54591,2011,501253,49.0,16.0,5.0,1.0
54592,2011,501253,47.0,15.0,5.0,1.0
54593,2011,501253,47.0,14.0,5.0,1.0
54594,2011,501253,45.0,13.0,5.0,1.0
54595,2011,501253,44.0,12.0,5.0,1.0
54596,2011,501253,43.0,11.0,5.0,1.0
54597,2011,501253,41.0,10.0,5.0,1.0
54598,2011,501253,39.0,9.0,5.0,1.0
54599,2011,501253,37.0,8.0,5.0,1.0
54600,2011,501253,33.0,7.0,5.0,1.0
54601,2011,501253,29.0,6.0,5.0,1.0
54602,2011,501253,27.0,5.0,5.0,1.0
54603,2011,501253,27.0,4.0,4.0,1.0
54604,2011,501253,26.0,3.0,4.0,1.0
54605,2011,501253,20.0,2.0,4.0,1.0
54606,2011,501253,19.0,1.0,4.0,1.0
54607,2011,501253,19.0,0.0,4.0,1.0
54737,2011,501254,178.0,120.0,10.0,2.0
54738,2011,501254,178.0,119.0,10.0,2.0
54739,2011,501254,177.0,119.0,10.0,2.0
54740,2011,501254,177.0,118.0,10.0,2.0
54741,2011,501254,177.0,117.0,10.0,2.0
54742,2011,501254,177.0,116.0,10.0,2.0
54743,2011,501254,173.0,115.0,10.0,2.0
54744,2011,501254,172.0,114.0,10.0,2.0
54745,2011,501254,171.0,113.0,10.0,2.0
54746,2011,501254,171.0,112.0,10.0,2.0
54747,2011,501254,167.0,111.0,10.0,2.0
54748,2011,501254,167.0,110.0,10.0,2.0
54749,2011,501254,167.0,109.0,10.0,2.0
54750,2011,501254,166.0,108.0,10.0,2.0
54751,2011,501254,160.0,107.0,10.0,2.0
54752,2011,501254,160.0,106.0,10.0,2.0
54753,2011,501254,154.0,105.0,10.0,2.0
54754,2011,501254,154.0,104.0,10.0,2.0
54755,2011,501254,154.0,103.0,9.0,2.0
54756,2011,501254,154.0,102.0,9.0,2.0
54757,2011,501254,154.0,101.0,9.0,2.0
54758,2011,501254,153.0,100.0,9.0,2.0
54759,2011,501254,152.0,99.0,9.0,2.0
54760,2011,501254,151.0,98.0,9.0,2.0
54761,2011,501254,151.0,97.0,9.0,2.0
54762,2011,501254,149.0,97.0,9.0,2.0
54763,2011,501254,148.0,96.0,9.0,2.0
54764,2011,501254,148.0,95.0,9.0,2.0
54765,2011,501254,148.0,94.0,9.0,2.0
54766,2011,501254,148.0,93.0,9.0,2.0
54767,2011,501254,148.0,92.0,8.0,2.0
54768,2011,501254,148.0,91.0,8.0,2.0
54769,2011,501254,144.0,90.0,8.0,2.0
54770,2011,501254,140.0,89.0,8.0,2.0
54771,2011,501254,140.0,88.0,8.0,2.0
54772,2011,501254,136.0,87.0,8.0,2.0
54773,2011,501254,132.0,86.0,8.0,2.0
54774,2011,501254,131.0,85.0,8.0,2.0
54775,2011,501254,130.0,84.0,8.0,2.0
54776,2011,501254,130.0,83.0,8.0,2.0
54777,2011,501254,126.0,82.0,8.0,2.0
54778,2011,501254,126.0,81.0,8.0,2.0
54779,2011,501254,126.0,80.0,8.0,2.0
54780,2011,501254,125.0,79.0,8.0,2.0
54781,2011,501254,125.0,78.0,8.0,2.0
54782,2011,501254,124.0,77.0,8.0,2.0
54783,2011,501254,124.0,76.0,8.0,2.0
54784,2011,501254,120.0,75.0,8.0,2.0
54785,2011,501254,119.0,74.0,8.0,2.0
54786,2011,501254,118.0,73.0,8.0,2.0
54787,2011,501254,118.0,72.0,8.0,2.0
54788,2011,501254,112.0,71.0,8.0,2.0
54789,2011,501254,108.0,70.0,8.0,2.0
54790,2011,501254,107.0,69.0,8.0,2.0
54791,2011,501254,107.0,68.0,8.0,2.0
54792,2011,501254,107.0,67.0,8.0,2.0
54793,2011,501254,107.0,66.0,8.0,2.0
54794,2011,501254,107.0,65.0,8.0,2.0
54795,2011,501254,106.0,64.0,8.0,2.0
54796,2011,501254,105.0,64.0,8.0,2.0
54797,2011,501254,105.0,63.0,8.0,2.0
54798,2011,501254,105.0,62.0,8.0,2.0
54799,2011,501254,101.0,61.0,8.0,2.0
54800,2011,501254,95.0,60.0,8.0,2.0
54801,2011,501254,89.0,59.0,8.0,2.0
54802,2011,501254,85.0,58.0,8.0,2.0
54803,2011,501254,85.0,57.0,8.0,2.0
54804,2011,501254,84.0,56.0,8.0,2.0
54805,2011,501254,83.0,55.0,8.0,2.0
54806,2011,501254,83.0,54.0,8.0,2.0
54807,2011,501254,82.0,53.0,8.0,2.0
54808,2011,501254,81.0,52.0,8.0,2.0
54809,2011,501254,75.0,51.0,8.0,2.0
54810,2011,501254,74.0,50.0,8.0,2.0
54811,2011,501254,68.0,49.0,8.0,2.0
54812,2011,501254,64.0,48.0,8.0,2.0
54813,2011,501254,61.0,47.0,8.0,2.0
54814,2011,501254,55.0,46.0,8.0,2.0
54815,2011,501254,49.0,45.0,8.0,2.0
54816,2011,501254,49.0,44.0,8.0,2.0
54817,2011,501254,49.0,43.0,8.0,2.0
54818,2011,501254,48.0,42.0,8.0,2.0
54819,2011,501254,44.0,41.0,8.0,2.0
54820,2011,501254,43.0,40.0,8.0,2.0
54821,2011,501254,43.0,39.0,8.0,2.0
54822,2011,501254,42.0,38.0,8.0,2.0
54823,2011,501254,38.0,37.0,8.0,2.0
54824,2011,501254,37.0,36.0,8.0,2.0
54825,2011,501254,37.0,35.0,7.0,2.0
54826,2011,501254,36.0,34.0,7.0,2.0
54827,2011,501254,36.0,33.0,7.0,2.0
54828,2011,501254,35.0,32.0,7.0,2.0
54829,2011,501254,34.0,31.0,7.0,2.0
54830,2011,501254,34.0,30.0,6.0,2.0
54831,2011,501254,33.0,29.0,6.0,2.0
54832,2011,501254,32.0,28.0,6.0,2.0
54833,2011,501254,32.0,27.0,6.0,2.0
54834,2011,501254,31.0,26.0,6.0,2.0
54835,2011,501254,30.0,25.0,6.0,2.0
54836,2011,501254,30.0,24.0,6.0,2.0
54837,2011,501254,29.0,23.0,6.0,2.0
54838,2011,501254,25.0,22.0,6.0,2.0
54839,2011,501254,25.0,21.0,6.0,2.0
54840,2011,501254,24.0,20.0,6.0,2.0
54841,2011,501254,23.0,20.0,6.0,2.0
54842,2011,501254,19.0,19.0,6.0,2.0
54843,2011,501254,18.0,18.0,6.0,2.0
54844,2011,501254,17.0,17.0,6.0,2.0
54845,2011,501254,16.0,16.0,6.0,2.0
54846,2011,501254,14.0,15.0,6.0,2.0
54847,2011,501254,13.0,14.0,6.0,2.0
54848,2011,501254,12.0,13.0,6.0,2.0
54849,2011,501254,10.0,12.0,6.0,2.0
54850,2011,501254,9.0,11.0,6.0,2.0
54851,2011,501254,8.0,10.0,6.0,2.0
54852,2011,501254,4.0,9.0,6.0,2.0
54853,2011,501254,4.0,8.0,6.0,2.0
54854,2011,501254,-2.0,7.0,6.0,2.0
54976,2011,501256,136.0,119.0,10.0,1.0
54977,2011,501256,136.0,118.0,10.0,1.0
54978,2011,501256,135.0,117.0,10.0,1.0
54979,2011,501256,131.0,116.0,10.0,1.0
54980,2011,501256,131.0,115.0,10.0,1.0
54981,2011,501256,131.0,114.0,10.0,1.0
54982,2011,501256,131.0,113.0,10.0,1.0
54983,2011,501256,129.0,112.0,10.0,1.0
54984,2011,501256,128.0,111.0,10.0,1.0
54985,2011,501256,128.0,110.0,10.0,1.0
54986,2011,501256,128.0,109.0,10.0,1.0
54987,2011,501256,127.0,108.0,10.0,1.0
54988,2011,501256,127.0,107.0,9.0,1.0
54989,2011,501256,127.0,106.0,9.0,1.0
54990,2011,501256,125.0,105.0,9.0,1.0
54991,2011,501256,125.0,104.0,9.0,1.0
54992,2011,501256,125.0,103.0,9.0,1.0
54993,2011,501256,125.0,102.0,9.0,1.0
54994,2011,501256,123.0,101.0,9.0,1.0
54995,2011,501256,122.0,101.0,9.0,1.0
54996,2011,501256,118.0,100.0,9.0,1.0
54997,2011,501256,117.0,99.0,9.0,1.0
54998,2011,501256,117.0,98.0,9.0,1.0
54999,2011,501256,117.0,97.0,9.0,1.0
55000,2011,501256,117.0,96.0,8.0,1.0
55001,2011,501256,116.0,95.0,8.0,1.0
55002,2011,501256,116.0,94.0,8.0,1.0
55003,2011,501256,116.0,93.0,8.0,1.0
55004,2011,501256,116.0,92.0,8.0,1.0
55005,2011,501256,112.0,91.0,8.0,1.0
55006,2011,501256,112.0,90.0,8.0,1.0
55007,2011,501256,112.0,89.0,8.0,1.0
55008,2011,501256,111.0,88.0,8.0,1.0
55009,2011,501256,111.0,87.0,7.0,1.0
55010,2011,501256,111.0,86.0,7.0,1.0
55011,2011,501256,110.0,85.0,7.0,1.0
55012,2011,501256,110.0,84.0,7.0,1.0
55013,2011,501256,110.0,83.0,7.0,1.0
55014,2011,501256,110.0,82.0,7.0,1.0
55015,2011,501256,110.0,81.0,7.0,1.0
55016,2011,501256,110.0,80.0,7.0,1.0
55017,2011,501256,109.0,79.0,7.0,1.0
55018,2011,501256,108.0,78.0,7.0,1.0
55019,2011,501256,107.0,77.0,7.0,1.0
55020,2011,501256,107.0,76.0,7.0,1.0
55021,2011,501256,106.0,75.0,7.0,1.0
55022,2011,501256,105.0,75.0,7.0,1.0
55023,2011,501256,104.0,75.0,7.0,1.0
55024,2011,501256,104.0,74.0,7.0,1.0
55025,2011,501256,104.0,73.0,7.0,1.0
55026,2011,501256,103.0,72.0,7.0,1.0
55027,2011,501256,102.0,71.0,7.0,1.0
55028,2011,501256,101.0,70.0,7.0,1.0
55029,2011,501256,97.0,69.0,7.0,1.0
55030,2011,501256,96.0,68.0,7.0,1.0
55031,2011,501256,96.0,67.0,7.0,1.0
55032,2011,501256,95.0,66.0,7.0,1.0
55033,2011,501256,94.0,65.0,7.0,1.0
55034,2011,501256,93.0,64.0,7.0,1.0
55035,2011,501256,92.0,63.0,7.0,1.0
55036,2011,501256,92.0,62.0,7.0,1.0
55037,2011,501256,88.0,61.0,7.0,1.0
55038,2011,501256,87.0,60.0,7.0,1.0
55039,2011,501256,86.0,60.0,7.0,1.0
55040,2011,501256,85.0,59.0,7.0,1.0
55041,2011,501256,85.0,58.0,7.0,1.0
55042,2011,501256,85.0,57.0,7.0,1.0
55043,2011,501256,85.0,56.0,7.0,1.0
55044,2011,501256,84.0,55.0,7.0,1.0
55045,2011,501256,83.0,54.0,7.0,1.0
55046,2011,501256,82.0,53.0,7.0,1.0
55047,2011,501256,82.0,52.0,6.0,1.0
55048,2011,501256,82.0,51.0,6.0,1.0
55049,2011,501256,81.0,50.0,6.0,1.0
55050,2011,501256,81.0,49.0,6.0,1.0
55051,2011,501256,80.0,48.0,6.0,1.0
55052,2011,501256,79.0,48.0,6.0,1.0
55053,2011,501256,79.0,47.0,6.0,1.0
55054,2011,501256,78.0,46.0,6.0,1.0
55055,2011,501256,77.0,45.0,6.0,1.0
55056,2011,501256,77.0,44.0,6.0,1.0
55057,2011,501256,71.0,43.0,6.0,1.0
55058,2011,501256,70.0,43.0,6.0,1.0
55059,2011,501256,70.0,42.0,6.0,1.0
55060,2011,501256,70.0,41.0,6.0,1.0
55061,2011,501256,70.0,40.0,6.0,1.0
55062,2011,501256,68.0,39.0,6.0,1.0
55063,2011,501256,68.0,38.0,6.0,1.0
55064,2011,501256,68.0,37.0,6.0,1.0
55065,2011,501256,67.0,36.0,6.0,1.0
55066,2011,501256,66.0,35.0,6.0,1.0
55067,2011,501256,66.0,34.0,6.0,1.0
55068,2011,501256,66.0,33.0,6.0,1.0
55069,2011,501256,66.0,32.0,6.0,1.0
55070,2011,501256,66.0,31.0,6.0,1.0
55071,2011,501256,60.0,30.0,6.0,1.0
55072,2011,501256,56.0,29.0,6.0,1.0
55073,2011,501256,55.0,28.0,6.0,1.0
55074,2011,501256,55.0,27.0,5.0,1.0
55075,2011,501256,54.0,26.0,5.0,1.0
55076,2011,501256,53.0,25.0,5.0,1.0
55077,2011,501256,53.0,24.0,4.0,1.0
55078,2011,501256,53.0,23.0,4.0,1.0
55079,2011,501256,53.0,22.0,4.0,1.0
55080,2011,501256,52.0,21.0,4.0,1.0
55081,2011,501256,52.0,20.0,4.0,1.0
55082,2011,501256,50.0,19.0,4.0,1.0
55083,2011,501256,50.0,18.0,4.0,1.0
55084,2011,501256,50.0,17.0,4.0,1.0
55085,2011,501256,49.0,16.0,4.0,1.0
55086,2011,501256,49.0,15.0,4.0,1.0
55087,2011,501256,47.0,14.0,4.0,1.0
55088,2011,501256,46.0,13.0,4.0,1.0
55089,2011,501256,42.0,12.0,4.0,1.0
55090,2011,501256,41.0,11.0,4.0,1.0
55091,2011,501256,37.0,10.0,4.0,1.0
55092,2011,501256,36.0,9.0,4.0,1.0
55093,2011,501256,32.0,8.0,4.0,1.0
55094,2011,501256,26.0,7.0,4.0,1.0
55095,2011,501256,26.0,6.0,4.0,1.0
55096,2011,501256,20.0,5.0,4.0,1.0
55097,2011,501256,19.0,5.0,4.0,1.0
55098,2011,501256,17.0,4.0,4.0,1.0
55099,2011,501256,13.0,3.0,4.0,1.0
55100,2011,501256,13.0,2.0,3.0,1.0
55101,2011,501256,12.0,2.0,3.0,1.0
55102,2011,501256,11.0,1.0,2.0,1.0
55103,2011,501256,11.0,0.0,2.0,1.0
55184,2011,501255,86.0,119.0,10.0,2.0
55185,2011,501255,82.0,118.0,10.0,2.0
55186,2011,501255,82.0,117.0,10.0,2.0
55187,2011,501255,78.0,116.0,10.0,2.0
55188,2011,501255,74.0,115.0,10.0,2.0
55189,2011,501255,74.0,114.0,10.0,2.0
55190,2011,501255,70.0,113.0,10.0,2.0
55191,2011,501255,69.0,112.0,10.0,2.0
55192,2011,501255,63.0,111.0,10.0,2.0
55193,2011,501255,57.0,110.0,10.0,2.0
55194,2011,501255,55.0,109.0,10.0,2.0
55195,2011,501255,51.0,108.0,10.0,2.0
55196,2011,501255,51.0,107.0,10.0,2.0
55197,2011,501255,50.0,106.0,10.0,2.0
55198,2011,501255,46.0,105.0,10.0,2.0
55199,2011,501255,46.0,104.0,9.0,2.0
55200,2011,501255,44.0,103.0,9.0,2.0
55201,2011,501255,44.0,102.0,9.0,2.0
55202,2011,501255,44.0,101.0,9.0,2.0
55203,2011,501255,44.0,100.0,9.0,2.0
55204,2011,501255,44.0,99.0,9.0,2.0
55205,2011,501255,43.0,99.0,9.0,2.0
55206,2011,501255,42.0,98.0,9.0,2.0
55207,2011,501255,42.0,97.0,9.0,2.0
55208,2011,501255,40.0,96.0,9.0,2.0
55209,2011,501255,36.0,95.0,9.0,2.0
55210,2011,501255,35.0,94.0,9.0,2.0
55211,2011,501255,34.0,94.0,9.0,2.0
55212,2011,501255,34.0,93.0,9.0,2.0
55213,2011,501255,34.0,92.0,9.0,2.0
55214,2011,501255,33.0,91.0,9.0,2.0
55215,2011,501255,32.0,90.0,9.0,2.0
55216,2011,501255,31.0,89.0,9.0,2.0
55217,2011,501255,30.0,88.0,9.0,2.0
55218,2011,501255,29.0,87.0,9.0,2.0
55219,2011,501255,25.0,86.0,9.0,2.0
55220,2011,501255,25.0,85.0,8.0,2.0
55221,2011,501255,25.0,84.0,8.0,2.0
55222,2011,501255,25.0,83.0,8.0,2.0
55223,2011,501255,21.0,82.0,8.0,2.0
55224,2011,501255,21.0,81.0,8.0,2.0
55225,2011,501255,20.0,80.0,8.0,2.0
55226,2011,501255,20.0,79.0,8.0,2.0
55227,2011,501255,20.0,78.0,8.0,2.0
55228,2011,501255,19.0,77.0,8.0,2.0
55229,2011,501255,18.0,76.0,8.0,2.0
55230,2011,501255,18.0,75.0,7.0,2.0
55231,2011,501255,18.0,74.0,7.0,2.0
55232,2011,501255,16.0,73.0,7.0,2.0
55233,2011,501255,15.0,72.0,7.0,2.0
55234,2011,501255,13.0,71.0,7.0,2.0
55235,2011,501255,11.0,70.0,7.0,2.0
55236,2011,501255,11.0,69.0,7.0,2.0
55237,2011,501255,10.0,68.0,7.0,2.0
55238,2011,501255,6.0,67.0,7.0,2.0
55239,2011,501255,5.0,66.0,7.0,2.0
55240,2011,501255,4.0,65.0,7.0,2.0
55241,2011,501255,3.0,65.0,7.0,2.0
55242,2011,501255,3.0,64.0,7.0,2.0
55243,2011,501255,2.0,64.0,7.0,2.0
55244,2011,501255,1.0,63.0,7.0,2.0
55245,2011,501255,1.0,62.0,7.0,2.0
55246,2011,501255,1.0,61.0,7.0,2.0
55247,2011,501255,1.0,60.0,7.0,2.0
55248,2011,501255,-3.0,59.0,7.0,2.0
55249,2011,501255,-5.0,58.0,7.0,2.0
55250,2011,501255,-5.0,57.0,6.0,2.0
55251,2011,501255,-6.0,56.0,6.0,2.0
55252,2011,501255,-6.0,55.0,6.0,2.0
55253,2011,501255,-6.0,54.0,5.0,2.0
55254,2011,501255,-7.0,53.0,5.0,2.0
55255,2011,501255,-7.0,52.0,5.0,2.0
55256,2011,501255,-8.0,51.0,5.0,2.0
55257,2011,501255,-9.0,50.0,5.0,2.0
55258,2011,501255,-9.0,49.0,5.0,2.0
55259,2011,501255,-11.0,49.0,5.0,2.0
55260,2011,501255,-11.0,48.0,5.0,2.0
55261,2011,501255,-11.0,47.0,4.0,2.0
55262,2011,501255,-15.0,46.0,4.0,2.0
55390,2011,501257,170.0,119.0,10.0,1.0
55391,2011,501257,169.0,118.0,10.0,1.0
55392,2011,501257,167.0,117.0,10.0,1.0
55393,2011,501257,167.0,116.0,10.0,1.0
55394,2011,501257,162.0,116.0,10.0,1.0
55395,2011,501257,161.0,115.0,10.0,1.0
55396,2011,501257,161.0,114.0,10.0,1.0
55397,2011,501257,161.0,113.0,10.0,1.0
55398,2011,501257,161.0,112.0,10.0,1.0
55399,2011,501257,161.0,111.0,10.0,1.0
55400,2011,501257,157.0,110.0,10.0,1.0
55401,2011,501257,156.0,110.0,10.0,1.0
55402,2011,501257,156.0,109.0,10.0,1.0
55403,2011,501257,156.0,108.0,10.0,1.0
55404,2011,501257,156.0,107.0,10.0,1.0
55405,2011,501257,156.0,106.0,10.0,1.0
55406,2011,501257,156.0,105.0,10.0,1.0
55407,2011,501257,156.0,104.0,10.0,1.0
55408,2011,501257,156.0,103.0,10.0,1.0
55409,2011,501257,156.0,102.0,10.0,1.0
55410,2011,501257,156.0,101.0,10.0,1.0
55411,2011,501257,156.0,100.0,10.0,1.0
55412,2011,501257,155.0,99.0,10.0,1.0
55413,2011,501257,154.0,98.0,10.0,1.0
55414,2011,501257,153.0,97.0,10.0,1.0
55415,2011,501257,153.0,96.0,10.0,1.0
55416,2011,501257,153.0,95.0,10.0,1.0
55417,2011,501257,153.0,94.0,10.0,1.0
55418,2011,501257,153.0,93.0,10.0,1.0
55419,2011,501257,152.0,92.0,10.0,1.0
55420,2011,501257,146.0,91.0,10.0,1.0
55421,2011,501257,146.0,90.0,10.0,1.0
55422,2011,501257,145.0,90.0,10.0,1.0
55423,2011,501257,141.0,89.0,10.0,1.0
55424,2011,501257,135.0,88.0,10.0,1.0
55425,2011,501257,135.0,87.0,10.0,1.0
55426,2011,501257,129.0,86.0,10.0,1.0
55427,2011,501257,129.0,85.0,10.0,1.0
55428,2011,501257,129.0,84.0,10.0,1.0
55429,2011,501257,129.0,83.0,10.0,1.0
55430,2011,501257,129.0,82.0,10.0,1.0
55431,2011,501257,128.0,81.0,10.0,1.0
55432,2011,501257,127.0,80.0,10.0,1.0
55433,2011,501257,123.0,79.0,10.0,1.0
55434,2011,501257,122.0,78.0,10.0,1.0
55435,2011,501257,121.0,77.0,10.0,1.0
55436,2011,501257,120.0,76.0,10.0,1.0
55437,2011,501257,120.0,75.0,10.0,1.0
55438,2011,501257,119.0,74.0,10.0,1.0
55439,2011,501257,119.0,73.0,10.0,1.0
55440,2011,501257,119.0,72.0,9.0,1.0
55441,2011,501257,119.0,71.0,9.0,1.0
55442,2011,501257,115.0,70.0,9.0,1.0
55443,2011,501257,115.0,69.0,9.0,1.0
55444,2011,501257,111.0,68.0,9.0,1.0
55445,2011,501257,110.0,67.0,9.0,1.0
55446,2011,501257,110.0,66.0,9.0,1.0
55447,2011,501257,109.0,65.0,9.0,1.0
55448,2011,501257,108.0,64.0,9.0,1.0
55449,2011,501257,108.0,63.0,9.0,1.0
55450,2011,501257,104.0,62.0,9.0,1.0
55451,2011,501257,104.0,61.0,8.0,1.0
55452,2011,501257,104.0,60.0,8.0,1.0
55453,2011,501257,103.0,59.0,8.0,1.0
55454,2011,501257,102.0,58.0,8.0,1.0
55455,2011,501257,102.0,57.0,8.0,1.0
55456,2011,501257,102.0,56.0,8.0,1.0
55457,2011,501257,100.0,55.0,8.0,1.0
55458,2011,501257,99.0,54.0,8.0,1.0
55459,2011,501257,99.0,53.0,8.0,1.0
55460,2011,501257,99.0,52.0,7.0,1.0
55461,2011,501257,99.0,51.0,7.0,1.0
55462,2011,501257,98.0,50.0,7.0,1.0
55463,2011,501257,98.0,49.0,7.0,1.0
55464,2011,501257,97.0,48.0,7.0,1.0
55465,2011,501257,96.0,47.0,7.0,1.0
55466,2011,501257,94.0,46.0,7.0,1.0
55467,2011,501257,90.0,45.0,7.0,1.0
55468,2011,501257,89.0,44.0,7.0,1.0
55469,2011,501257,88.0,43.0,7.0,1.0
55470,2011,501257,82.0,42.0,7.0,1.0
55471,2011,501257,82.0,41.0,7.0,1.0
55472,2011,501257,81.0,40.0,7.0,1.0
55473,2011,501257,81.0,39.0,7.0,1.0
55474,2011,501257,81.0,38.0,7.0,1.0
55475,2011,501257,81.0,37.0,6.0,1.0
55476,2011,501257,80.0,36.0,6.0,1.0
55477,2011,501257,79.0,35.0,6.0,1.0
55478,2011,501257,79.0,34.0,5.0,1.0
55479,2011,501257,79.0,33.0,5.0,1.0
55480,2011,501257,79.0,32.0,5.0,1.0
55481,2011,501257,75.0,31.0,5.0,1.0
55482,2011,501257,74.0,30.0,5.0,1.0
55483,2011,501257,74.0,29.0,4.0,1.0
55484,2011,501257,73.0,28.0,4.0,1.0
55485,2011,501257,73.0,27.0,4.0,1.0
55486,2011,501257,69.0,26.0,4.0,1.0
55487,2011,501257,69.0,25.0,4.0,1.0
55488,2011,501257,69.0,24.0,4.0,1.0
55489,2011,501257,68.0,23.0,4.0,1.0
55490,2011,501257,64.0,22.0,4.0,1.0
55491,2011,501257,62.0,21.0,4.0,1.0
55492,2011,501257,61.0,20.0,4.0,1.0
55493,2011,501257,61.0,19.0,4.0,1.0
55494,2011,501257,61.0,18.0,4.0,1.0
55495,2011,501257,61.0,17.0,4.0,1.0
55496,2011,501257,61.0,16.0,4.0,1.0
55497,2011,501257,55.0,15.0,4.0,1.0
55498,2011,501257,55.0,14.0,3.0,1.0
55499,2011,501257,51.0,13.0,3.0,1.0
55500,2011,501257,50.0,13.0,3.0,1.0
55501,2011,501257,46.0,12.0,3.0,1.0
55502,2011,501257,44.0,11.0,3.0,1.0
55503,2011,501257,43.0,10.0,3.0,1.0
55504,2011,501257,43.0,9.0,2.0,1.0
55505,2011,501257,43.0,8.0,2.0,1.0
55506,2011,501257,43.0,7.0,2.0,1.0
55507,2011,501257,43.0,6.0,2.0,1.0
55508,2011,501257,41.0,5.0,2.0,1.0
55509,2011,501257,35.0,4.0,2.0,1.0
55510,2011,501257,31.0,3.0,2.0,1.0
55511,2011,501257,30.0,2.0,2.0,1.0
55512,2011,501257,30.0,1.0,2.0,1.0
55513,2011,501257,30.0,0.0,2.0,1.0
55627,2011,501258,98.0,119.0,10.0,2.0
55628,2011,501258,97.0,119.0,10.0,2.0
55629,2011,501258,91.0,118.0,10.0,2.0
55630,2011,501258,87.0,117.0,10.0,2.0
55631,2011,501258,86.0,117.0,10.0,2.0
55632,2011,501258,85.0,116.0,10.0,2.0
55633,2011,501258,81.0,115.0,10.0,2.0
55634,2011,501258,79.0,114.0,10.0,2.0
55635,2011,501258,73.0,113.0,10.0,2.0
55636,2011,501258,72.0,112.0,10.0,2.0
55637,2011,501258,72.0,111.0,9.0,2.0
55638,2011,501258,66.0,110.0,9.0,2.0
55639,2011,501258,66.0,109.0,9.0,2.0
55640,2011,501258,60.0,108.0,9.0,2.0
55641,2011,501258,60.0,107.0,9.0,2.0
55642,2011,501258,60.0,106.0,9.0,2.0
55643,2011,501258,54.0,105.0,9.0,2.0
55644,2011,501258,54.0,104.0,9.0,2.0
55645,2011,501258,53.0,104.0,9.0,2.0
55646,2011,501258,53.0,103.0,9.0,2.0
55647,2011,501258,53.0,102.0,9.0,2.0
55648,2011,501258,53.0,101.0,8.0,2.0
55649,2011,501258,53.0,100.0,8.0,2.0
55650,2011,501258,49.0,99.0,8.0,2.0
55651,2011,501258,49.0,98.0,8.0,2.0
55652,2011,501258,45.0,97.0,8.0,2.0
55653,2011,501258,39.0,96.0,8.0,2.0
55654,2011,501258,37.0,95.0,8.0,2.0
55655,2011,501258,36.0,94.0,8.0,2.0
55656,2011,501258,35.0,93.0,8.0,2.0
55657,2011,501258,31.0,92.0,8.0,2.0
55658,2011,501258,27.0,91.0,8.0,2.0
55659,2011,501258,25.0,90.0,8.0,2.0
55660,2011,501258,21.0,89.0,8.0,2.0
55661,2011,501258,21.0,88.0,8.0,2.0
55662,2011,501258,21.0,87.0,8.0,2.0
55663,2011,501258,21.0,86.0,8.0,2.0
55664,2011,501258,15.0,85.0,8.0,2.0
55665,2011,501258,11.0,84.0,8.0,2.0
55666,2011,501258,10.0,83.0,8.0,2.0
55667,2011,501258,10.0,82.0,8.0,2.0
55668,2011,501258,9.0,82.0,8.0,2.0
55669,2011,501258,9.0,81.0,8.0,2.0
55670,2011,501258,5.0,80.0,8.0,2.0
55671,2011,501258,5.0,79.0,8.0,2.0
55672,2011,501258,1.0,78.0,8.0,2.0
55673,2011,501258,1.0,77.0,8.0,2.0
55674,2011,501258,0.0,76.0,8.0,2.0
55797,2011,501259,137.0,119.0,10.0,2.0
55798,2011,501259,136.0,118.0,10.0,2.0
55799,2011,501259,136.0,117.0,10.0,2.0
55800,2011,501259,135.0,116.0,10.0,2.0
55801,2011,501259,135.0,115.0,10.0,2.0
55802,2011,501259,133.0,114.0,10.0,2.0
55803,2011,501259,132.0,113.0,10.0,2.0
55804,2011,501259,131.0,113.0,10.0,2.0
55805,2011,501259,131.0,112.0,10.0,2.0
55806,2011,501259,130.0,111.0,10.0,2.0
55807,2011,501259,126.0,110.0,10.0,2.0
55808,2011,501259,125.0,109.0,10.0,2.0
55809,2011,501259,125.0,108.0,10.0,2.0
55810,2011,501259,125.0,107.0,10.0,2.0
55811,2011,501259,121.0,106.0,10.0,2.0
55812,2011,501259,121.0,105.0,10.0,2.0
55813,2011,501259,121.0,104.0,10.0,2.0
55814,2011,501259,119.0,103.0,10.0,2.0
55815,2011,501259,119.0,102.0,10.0,2.0
55816,2011,501259,118.0,102.0,10.0,2.0
55817,2011,501259,117.0,101.0,10.0,2.0
55818,2011,501259,117.0,100.0,10.0,2.0
55819,2011,501259,117.0,99.0,10.0,2.0
55820,2011,501259,117.0,98.0,10.0,2.0
55821,2011,501259,116.0,97.0,10.0,2.0
55822,2011,501259,111.0,97.0,10.0,2.0
55823,2011,501259,107.0,96.0,10.0,2.0
55824,2011,501259,106.0,95.0,10.0,2.0
55825,2011,501259,106.0,94.0,10.0,2.0
55826,2011,501259,105.0,93.0,10.0,2.0
